1, none, tectonic:alpine_meadow, MONSTER, minecraft:spider, 80, 4, 4
1657, none, biomesoplenty:old_growth_woodland, CREATURE, minecraft:pig, 10, 4, 4
1658, none, biomesoplenty:old_growth_woodland, CREATURE, minecraft:chicken, 10, 4, 4
1659, none, biomesoplenty:old_growth_woodland, CREATURE, minecraft:cow, 10, 4, 4
1660, none, biomesoplenty:old_growth_woodland, AMBIENT, minecraft:bat, 10, 8, 8
1661, none, biomesoplenty:old_growth_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1662, none, biomesoplenty:old_growth_woodland, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1663, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:illusioner, 50, 2, 4
1664, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:spider, 80, 4, 4
1665, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:slime, 80, 4, 4
1666, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:enderman, 5, 1, 4
1667, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:witch, 5, 1, 1
1668, taiga, biomesoplenty:ominous_woods, AMBIENT, minecraft:bat, 10, 8, 8
1669, taiga, biomesoplenty:ominous_woods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1670, taiga, biomesoplenty:ominous_woods, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1671, forest, biomesoplenty:orchard, MONSTER, minecraft:spider, 80, 4, 4
1672, forest, biomesoplenty:orchard, MONSTER, minecraft:zombie, 80, 4, 4
1673, forest, biomesoplenty:orchard, MONSTER, minecraft:zombie_villager, 10, 1, 1
1674, forest, biomesoplenty:orchard, MONSTER, minecraft:skeleton, 80, 4, 4
1675, forest, biomesoplenty:orchard, MONSTER, minecraft:creeper, 80, 4, 4
1676, forest, biomesoplenty:orchard, MONSTER, minecraft:slime, 80, 4, 4
1677, forest, biomesoplenty:orchard, MONSTER, minecraft:enderman, 5, 1, 4
1678, forest, biomesoplenty:orchard, MONSTER, minecraft:witch, 5, 1, 1
1679, forest, biomesoplenty:orchard, CREATURE, minecraft:sheep, 12, 4, 4
1680, forest, biomesoplenty:orchard, CREATURE, minecraft:pig, 10, 4, 4
1681, forest, biomesoplenty:orchard, CREATURE, minecraft:chicken, 10, 4, 4
1682, forest, biomesoplenty:orchard, CREATURE, minecraft:cow, 10, 4, 4
1683, forest, biomesoplenty:orchard, CREATURE, horse_colors:donkey, 10, 1, 3
1684, forest, biomesoplenty:orchard, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1685, forest, biomesoplenty:orchard, AMBIENT, minecraft:bat, 10, 8, 8
1686, forest, biomesoplenty:orchard, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1687, forest, biomesoplenty:orchard, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1688, none, biomesoplenty:origin_valley, MONSTER, minecraft:spider, 80, 4, 4
1689, none, biomesoplenty:origin_valley, MONSTER, minecraft:zombie, 80, 4, 4
1690, none, biomesoplenty:origin_valley, MONSTER, minecraft:skeleton, 80, 4, 4
1691, none, biomesoplenty:origin_valley, MONSTER, minecraft:creeper, 80, 4, 4
1692, none, biomesoplenty:origin_valley, MONSTER, minecraft:slime, 80, 4, 4
1693, none, biomesoplenty:origin_valley, CREATURE, minecraft:sheep, 12, 4, 4
1694, none, biomesoplenty:origin_valley, CREATURE, minecraft:pig, 10, 4, 4
1695, none, biomesoplenty:origin_valley, CREATURE, minecraft:chicken, 10, 4, 4
1696, none, biomesoplenty:origin_valley, CREATURE, minecraft:cow, 10, 4, 4
1697, none, biomesoplenty:origin_valley, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1698, none, biomesoplenty:pasture, MONSTER, minecraft:spider, 80, 4, 4
1699, none, biomesoplenty:pasture, MONSTER, minecraft:zombie, 80, 4, 4
1700, none, biomesoplenty:pasture, MONSTER, minecraft:zombie_villager, 10, 1, 1
1701, none, biomesoplenty:pasture, MONSTER, minecraft:skeleton, 80, 4, 4
1702, none, biomesoplenty:pasture, MONSTER, minecraft:creeper, 80, 4, 4
1703, none, biomesoplenty:pasture, MONSTER, minecraft:slime, 80, 4, 4
1704, none, biomesoplenty:pasture, MONSTER, minecraft:enderman, 5, 1, 4
1705, none, biomesoplenty:pasture, MONSTER, minecraft:witch, 5, 1, 1
1706, none, biomesoplenty:pasture, CREATURE, minecraft:sheep, 12, 4, 4
1707, none, biomesoplenty:pasture, CREATURE, minecraft:pig, 10, 4, 4
1708, none, biomesoplenty:pasture, CREATURE, minecraft:chicken, 10, 4, 4
1709, none, biomesoplenty:pasture, CREATURE, minecraft:cow, 10, 4, 4
1710, none, biomesoplenty:pasture, CREATURE, horse_colors:donkey, 10, 1, 3
1711, none, biomesoplenty:pasture, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1712, none, biomesoplenty:pasture, AMBIENT, minecraft:bat, 10, 8, 8
1713, none, biomesoplenty:pasture, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1714, none, biomesoplenty:pasture, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1715, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1716, plains, minecraft:plains, MONSTER, minecraft:zombie, 80, 4, 4
1717, plains, minecraft:plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
1718, plains, minecraft:plains, MONSTER, minecraft:skeleton, 80, 4, 4
1719, plains, minecraft:plains, MONSTER, minecraft:creeper, 80, 4, 4
1720, plains, minecraft:plains, MONSTER, minecraft:slime, 80, 4, 4
1721, plains, minecraft:plains, MONSTER, minecraft:enderman, 5, 1, 4
1722, plains, minecraft:plains, MONSTER, minecraft:witch, 5, 1, 1
1723, plains, minecraft:plains, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1724, plains, minecraft:plains, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1725, plains, minecraft:plains, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1726, plains, minecraft:plains, MONSTER, enderzoology:enderminy, 30, 4, 4
1727, plains, minecraft:plains, MONSTER, enderzoology:wither_witch, 10, 1, 1
1728, plains, minecraft:plains, CREATURE, minecraft:sheep, 12, 4, 4
1729, plains, minecraft:plains, CREATURE, minecraft:pig, 10, 4, 4
1730, plains, minecraft:plains, CREATURE, minecraft:chicken, 10, 4, 4
1731, plains, minecraft:plains, CREATURE, minecraft:cow, 10, 4, 4
1732, plains, minecraft:plains, CREATURE, species:limpet, 10, 1, 1
1733, plains, minecraft:plains, CREATURE, horse_colors:donkey, 10, 1, 3
1734, plains, minecraft:plains, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1735, plains, minecraft:plains, CREATURE, lostfeatures:moobloom, 10, 2, 4
1736, plains, minecraft:plains, AMBIENT, minecraft:bat, 10, 8, 8
1737, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1738, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1739, none, biomesoplenty:prairie, MONSTER, minecraft:spider, 80, 4, 4
1740, none, biomesoplenty:prairie, MONSTER, minecraft:zombie, 80, 4, 4
1741, none, biomesoplenty:prairie, MONSTER, minecraft:zombie_villager, 10, 1, 1
1742, none, biomesoplenty:prairie, MONSTER, minecraft:skeleton, 80, 4, 4
1743, none, biomesoplenty:prairie, MONSTER, minecraft:creeper, 80, 4, 4
1744, none, biomesoplenty:prairie, MONSTER, minecraft:slime, 80, 4, 4
1745, none, biomesoplenty:prairie, MONSTER, minecraft:enderman, 5, 1, 4
1746, none, biomesoplenty:prairie, MONSTER, minecraft:witch, 5, 1, 1
1747, none, biomesoplenty:prairie, CREATURE, minecraft:sheep, 12, 4, 4
1748, none, biomesoplenty:prairie, CREATURE, minecraft:pig, 10, 4, 4
1749, none, biomesoplenty:prairie, CREATURE, minecraft:chicken, 10, 4, 4
1750, none, biomesoplenty:prairie, CREATURE, minecraft:cow, 10, 4, 4
1751, none, biomesoplenty:prairie, CREATURE, horse_colors:donkey, 10, 1, 3
1752, none, biomesoplenty:prairie, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1753, none, biomesoplenty:prairie, AMBIENT, minecraft:bat, 10, 8, 8
1754, none, biomesoplenty:prairie, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1755, none, biomesoplenty:prairie, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1756, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:spider, 80, 4, 4
1757, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:zombie, 80, 4, 4
1758, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:zombie_villager, 10, 1, 1
1759, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:skeleton, 80, 4, 4
1760, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:creeper, 80, 4, 4
1761, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:slime, 80, 4, 4
1762, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:enderman, 5, 1, 4
1763, forest, biomesoplenty:pumpkin_patch, MONSTER, minecraft:witch, 5, 1, 1
1764, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:sheep, 12, 4, 4
1765, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:pig, 10, 4, 4
1766, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:chicken, 10, 4, 4
1767, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:cow, 10, 4, 4
1768, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:wolf, 10, 4, 4
1769, forest, biomesoplenty:pumpkin_patch, CREATURE, minecraft:fox, 10, 2, 4
1770, forest, biomesoplenty:pumpkin_patch, AMBIENT, minecraft:bat, 10, 8, 8
1771, forest, biomesoplenty:pumpkin_patch, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1772, forest, biomesoplenty:pumpkin_patch, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1773, jungle, biomesoplenty:rainforest, MONSTER, minecraft:spider, 80, 4, 4
1774, jungle, biomesoplenty:rainforest, MONSTER, minecraft:zombie, 80, 4, 4
1775, jungle, biomesoplenty:rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1776, jungle, biomesoplenty:rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
1777, jungle, biomesoplenty:rainforest, MONSTER, minecraft:creeper, 80, 4, 4
1778, jungle, biomesoplenty:rainforest, MONSTER, minecraft:slime, 80, 4, 4
1779, jungle, biomesoplenty:rainforest, MONSTER, minecraft:enderman, 5, 1, 4
1780, jungle, biomesoplenty:rainforest, MONSTER, minecraft:witch, 5, 1, 1
1781, jungle, biomesoplenty:rainforest, MONSTER, minecraft:ocelot, 10, 1, 1
1782, jungle, biomesoplenty:rainforest, CREATURE, minecraft:chicken, 10, 4, 4
1783, jungle, biomesoplenty:rainforest, CREATURE, minecraft:parrot, 40, 1, 2
1784, jungle, biomesoplenty:rainforest, AMBIENT, minecraft:bat, 10, 8, 8
1785, jungle, biomesoplenty:rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1786, jungle, biomesoplenty:rainforest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1787, none, tectonic:red_desert, MONSTER, minecraft:spider, 80, 4, 4
1788, none, tectonic:red_desert, MONSTER, minecraft:zombie, 19, 4, 4
1789, none, tectonic:red_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
1790, none, tectonic:red_desert, MONSTER, minecraft:skeleton, 80, 4, 4
1791, none, tectonic:red_desert, MONSTER, minecraft:creeper, 80, 4, 4
1792, none, tectonic:red_desert, MONSTER, minecraft:slime, 80, 4, 4
1793, none, tectonic:red_desert, MONSTER, minecraft:enderman, 5, 1, 4
1794, none, tectonic:red_desert, MONSTER, minecraft:witch, 5, 1, 1
1795, none, tectonic:red_desert, MONSTER, minecraft:husk, 80, 4, 4
1796, none, tectonic:red_desert, CREATURE, minecraft:rabbit, 10, 2, 3
1797, none, tectonic:red_desert, AMBIENT, minecraft:bat, 10, 8, 8
1798, none, tectonic:red_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1799, none, tectonic:red_desert_dunes, MONSTER, minecraft:spider, 80, 4, 4
1800, none, tectonic:red_desert_dunes, MONSTER, minecraft:zombie, 19, 4, 4
1801, none, tectonic:red_desert_dunes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1802, none, tectonic:red_desert_dunes, MONSTER, minecraft:skeleton, 80, 4, 4
1803, none, tectonic:red_desert_dunes, MONSTER, minecraft:creeper, 80, 4, 4
1804, none, tectonic:red_desert_dunes, MONSTER, minecraft:slime, 80, 4, 4
1805, none, tectonic:red_desert_dunes, MONSTER, minecraft:enderman, 5, 1, 4
1806, none, tectonic:red_desert_dunes, MONSTER, minecraft:witch, 5, 1, 1
1807, none, tectonic:red_desert_dunes, MONSTER, minecraft:husk, 80, 4, 4
1808, none, tectonic:red_desert_dunes, CREATURE, minecraft:rabbit, 10, 2, 3
1809, none, tectonic:red_desert_dunes, AMBIENT, minecraft:bat, 10, 8, 8
1810, none, tectonic:red_desert_dunes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1811, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:spider, 80, 4, 4
1812, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
1813, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1814, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1815, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
1816, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:slime, 80, 4, 4
1817, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
1818, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:witch, 5, 1, 1
1819, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
1820, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:pig, 10, 4, 4
1821, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
1822, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:cow, 10, 4, 4
1823, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:wolf, 10, 4, 4
1824, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:rabbit, 10, 2, 3
1825, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:fox, 10, 2, 4
1826, forest, biomesoplenty:redwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
1827, forest, biomesoplenty:redwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1828, forest, biomesoplenty:redwood_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1829, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
1830, river, minecraft:river, MONSTER, minecraft:zombie, 80, 4, 4
1831, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1832, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
1833, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
1834, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
1835, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
1836, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
1837, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
1838, river, minecraft:river, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1839, river, minecraft:river, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1840, river, minecraft:river, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1841, river, minecraft:river, MONSTER, enderzoology:enderminy, 30, 4, 4
1842, river, minecraft:river, MONSTER, enderzoology:wither_witch, 10, 1, 1
1843, river, minecraft:river, CREATURE, species:limpet, 10, 1, 1
1844, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
1845, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1846, river, minecraft:river, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1847, river, minecraft:river, WATER_CREATURE, minecraft:squid, 10, 1, 4
1848, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1849, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:spider, 80, 4, 4
1850, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
1851, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1852, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
1853, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
1854, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:slime, 80, 4, 4
1855, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
1856, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:witch, 5, 1, 1
1857, jungle, biomesoplenty:rocky_rainforest, MONSTER, minecraft:ocelot, 10, 1, 1
1858, jungle, biomesoplenty:rocky_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
1859, jungle, biomesoplenty:rocky_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
1860, jungle, biomesoplenty:rocky_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1861, jungle, biomesoplenty:rocky_rainforest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1862, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:spider, 80, 4, 4
1863, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
1864, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
1865, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
1866, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:creeper, 80, 4, 4
1867, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:slime, 80, 4, 4
1868, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
1869, none, biomesoplenty:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
1870, none, biomesoplenty:rocky_shrubland, CREATURE, minecraft:sheep, 12, 4, 4
1871, none, biomesoplenty:rocky_shrubland, CREATURE, minecraft:pig, 10, 4, 4
1872, none, biomesoplenty:rocky_shrubland, CREATURE, minecraft:chicken, 10, 4, 4
1873, none, biomesoplenty:rocky_shrubland, CREATURE, minecraft:cow, 10, 4, 4
1874, none, biomesoplenty:rocky_shrubland, CREATURE, minecraft:llama, 10, 4, 6
1875, none, biomesoplenty:rocky_shrubland, CREATURE, horse_colors:donkey, 10, 1, 3
1876, none, biomesoplenty:rocky_shrubland, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1877, none, biomesoplenty:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
1878, none, biomesoplenty:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1879, none, biomesoplenty:rocky_shrubland, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1880, none, tectonic:sandstone_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1881, none, tectonic:sandstone_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1882, none, tectonic:sandstone_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
1883, none, tectonic:sandstone_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1884, none, tectonic:sandstone_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1885, none, tectonic:sandstone_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1886, none, tectonic:sandstone_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
1887, none, tectonic:sandstone_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1888, none, tectonic:sandstone_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1889, none, tectonic:sandstone_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1890, none, riverredux:sandy_river, MONSTER, minecraft:spider, 80, 4, 4
1891, none, riverredux:sandy_river, MONSTER, minecraft:zombie, 80, 4, 4
1892, none, riverredux:sandy_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1893, none, riverredux:sandy_river, MONSTER, minecraft:skeleton, 80, 4, 4
1894, none, riverredux:sandy_river, MONSTER, minecraft:creeper, 80, 4, 4
1895, none, riverredux:sandy_river, MONSTER, minecraft:slime, 80, 4, 4
1896, none, riverredux:sandy_river, MONSTER, minecraft:enderman, 5, 1, 4
1897, none, riverredux:sandy_river, MONSTER, minecraft:witch, 5, 1, 1
1898, none, riverredux:sandy_river, MONSTER, minecraft:drowned, 80, 1, 1
1899, none, riverredux:sandy_river, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1900, none, riverredux:sandy_river, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1901, none, riverredux:sandy_river, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1902, none, riverredux:sandy_river, MONSTER, enderzoology:enderminy, 30, 4, 4
1903, none, riverredux:sandy_river, MONSTER, enderzoology:wither_witch, 10, 1, 1
1904, none, riverredux:sandy_river, AMBIENT, minecraft:bat, 10, 8, 8
1905, none, riverredux:sandy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1906, none, riverredux:sandy_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
1907, none, riverredux:sandy_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1908, savanna, minecraft:savanna, MONSTER, minecraft:spider, 80, 4, 4
1909, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 80, 4, 4
1910, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
1911, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 80, 4, 4
1912, savanna, minecraft:savanna, MONSTER, minecraft:creeper, 80, 4, 4
1913, savanna, minecraft:savanna, MONSTER, minecraft:slime, 80, 4, 4
1914, savanna, minecraft:savanna, MONSTER, minecraft:enderman, 5, 1, 4
1915, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
1916, savanna, minecraft:savanna, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1917, savanna, minecraft:savanna, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1918, savanna, minecraft:savanna, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1919, savanna, minecraft:savanna, MONSTER, enderzoology:enderminy, 30, 4, 4
1920, savanna, minecraft:savanna, MONSTER, enderzoology:wither_witch, 10, 1, 1
